CardID,Date,Amount
C0100054367,2016/12/9,44
C0100054367,2016/10/1,2.99
C0100054367,2016/8/4,8.99
C0100054367,2016/1/5,5.99
C0100054367,2016/8/30,1.49
C0100054367,2016/9/14,5.49
C0100054367,2016/9/5,4.99
C0100054367,2016/7/9,2.99
C0100054367,2016/12/9,7.49
C0100054367,2016/3/20,129
C0100054367,2016/12/22,9.99
C0100054367,2016/10/29,8.99
C0100054367,2016/8/27,19.99
C0100054367,2016/8/3,3.99
C0100055079,2016/4/22,189
C0100055079,2016/9/21,34.95
C0100055079,2016/10/14,29.99
C0100055079,2016/9/21,299
C0100055079,2016/5/13,99
C0100055079,2016/5/13,8.49
C0100055079,2016/4/19,19.99
C0100055079,2016/3/8,9.99
C0100055079,2016/12/26,5.99
C0100055079,2016/9/30,3.99
C0100055079,2016/12/21,3.99
C0100055079,2016/4/22,1.49
C0100055079,2016/2/18,6.99
C0100055079,2016/8/28,5.99
C0100055079,2016/6/3,1.99
C0100055079,2016/4/5,1.99
C0100055079,2016/4/19,2.99
C0100055079,2016/8/12,3.99
C0100055079,2016/4/22,6.99
C0100055079,2016/3/28,5.99
C0100055079,2016/12/21,3.99
C0100055079,2016/6/29,3.99
C0100055079,2016/8/18,29.99
C0100055079,2016/6/6,29.99
C0100055079,2016/6/4,9.99
C0100055325,2016/1/1,34.95
C0100055325,2016/4/15,4.99
C0100055325,2016/2/12,29.99
C0100055325,2016/9/6,199
C0100055488,2016/2/15,79
C0100055488,2016/8/27,179
C0100055488,2016/1/27,69
C0100056052,2016/6/26,399
C0100056052,2016/8/22,49.99
C0100056052,2016/12/23,349
C0100057309,2016/6/4,12.99
C0100057309,2016/8/24,2.49
C0100057309,2016/9/3,5.99
C0100057309,2016/6/22,29
C0100057309,2016/8/5,4.99
C0100057309,2016/12/11,4.99
C0100057309,2016/6/4,339
C0100057309,2016/10/15,3.99
C0100057309,2016/10/30,139
C0100057309,2016/12/24,19.99
C0100057309,2016/8/9,19.99
C0100057309,2016/12/15,79
C0100057309,2016/5/14,219
C0100057309,2016/12/22,9.99
C0100057309,2016/7/28,9.99
C0100057309,2016/6/8,9.99
C0100057309,2016/3/8,9.99
C0100057309,2016/1/22,22.99
C0100057309,2016/12/11,149.99
C0100057366,2016/7/26,169
C0100057366,2016/1/10,69
C0100057366,2016/6/23,269
C0100057366,2016/12/26,79
C0100057771,2016/8/8,8.99
C0100057771,2016/10/29,13.99
C0100057771,2016/7/28,2.49
C0100057771,2016/3/6,2.49
C0100057771,2016/5/11,14.99
C0100057771,2016/4/23,13.99
C0100057771,2016/12/9,2.99
C0100057771,2016/2/27,4.99
C0100057771,2016/10/31,6.99
C0100057771,2016/5/8,4.99
C0100057771,2016/1/22,12.99
C0100057771,2016/8/16,13.99
C0100057771,2016/9/22,2.99
C0100057771,2016/6/1,14.99
C0100057771,2016/2/27,5.99
C0100057771,2016/3/31,9.99
C0100057771,2016/1/10,14.99
C0100057771,2016/2/1,12.49
C0100057771,2016/10/19,5.99
C0100057771,2016/12/9,5.99
C0100057771,2016/6/1,2.99
C0100057771,2016/12/12,3.99
C0100057771,2016/11/4,2.99
C0100057771,2016/3/4,2.99
C0100057771,2016/4/22,2.49
C0100057771,2016/4/23,450
C0100057771,2016/1/29,1.99
C0100058149,2016/10/20,159
C0100058149,2016/1/9,149
C0100058242,2016/8/30,129
C0100058242,2016/1/18,89
C0100058242,2016/1/9,59.99
C0100058242,2016/8/16,24.99
C0100058324,2016/9/18,49
C0100058324,2016/1/16,44
C0100058324,2016/11/14,39.99
C0100058331,2016/4/8,29
C0100058331,2016/3/1,199
C0100058331,2016/10/10,34.95
C0100058669,2016/6/30,59
C0100058669,2016/3/22,5.49
C0100058669,2016/8/4,69
C0100058669,2016/2/21,199
C0100058764,2016/3/7,119
C0100058764,2016/4/1,1.49
C0100058764,2016/5/7,49
C0100058764,2016/3/12,4.99
C0100058764,2016/3/21,34.95
C0100058764,2016/5/1,89
C0100058764,2016/1/18,5.49
C0100058764,2016/1/8,2.99
C0100058764,2016/6/4,9.99
C0100058764,2016/6/2,9.99
C0100058764,2016/2/15,19.99
C0100058764,2016/4/24,2.49
C0100058764,2016/1/23,149
C0100058764,2016/3/25,124
C0100058764,2016/3/1,149
C0100059062,2016/2/5,24.95
C0100059062,2016/5/6,49
C0100059062,2016/11/2,449
C0100059062,2016/10/24,199
C0100059120,2016/11/3,349
C0100059120,2016/12/25,3.99
C0100059381,2016/8/1,259
C0100059381,2016/6/29,94
C0100059847,2016/2/11,69
C0100059847,2016/11/3,4.99
C0100059847,2016/8/11,19.99
C0100059847,2016/11/6,329
C0100059847,2016/11/6,329
C0100059847,2016/8/3,99.99
C0100059847,2016/11/3,4.99
C0100059847,2016/9/14,89
C0100059847,2016/7/15,1.49
C0100059847,2016/8/3,99.99
C0100059847,2016/7/15,1.49
C0100059847,2016/6/23,94
C0100059847,2016/6/23,94
C0100059847,2016/9/4,9.99
C0100059847,2016/9/4,9.99
C0100059847,2016/4/19,12.49
C0100059847,2016/4/19,12.49
C0100059847,2016/8/30,17.99
C0100059847,2016/8/30,17.99
C0100059847,2016/9/14,89
C0100059847,2016/6/19,599
C0100059847,2016/6/19,599
C0100059847,2016/8/11,19.99
C0100059847,2016/2/11,69
C0100059847,2016/11/20,6.99
C0100059847,2016/11/20,6.99
C0100060328,2016/8/15,399
C0100060328,2016/6/12,8.99
C0100060328,2016/4/21,79
C0100060678,2016/8/15,39.95
C0100060678,2016/10/21,59.99
C0100060678,2016/1/16,229
C0100061403,2016/1/27,109
C0100061403,2016/7/1,44.99
C0100061403,2016/1/13,29.99
C0100061403,2016/2/5,159
C0100061403,2016/7/20,5.99
C0100062063,2016/4/14,89
C0100062063,2016/11/19,399
C0100062438,2016/6/17,119
C0100062438,2016/11/15,189
C0100062438,2016/10/14,139.99
C0100062708,2016/1/5,109
C0100062708,2016/11/2,94
C0100062708,2016/5/6,69
C0100062987,2016/12/2,39.95
C0100062987,2016/2/2,15.99
C0100062987,2016/11/16,54
C0100062987,2016/3/25,69
C0100063070,2016/10/13,19.99
C0100063070,2016/12/2,49
C0100063500,2016/2/23,44
C0100063500,2016/1/26,79
C0100063500,2016/3/6,34.99
C0100063500,2016/8/23,349
C0100063688,2016/3/25,17.99
C0100063688,2016/9/29,299
C0100063688,2016/8/5,149
C0100063688,2016/1/27,17.99
C0100063688,2016/1/5,149.99
C0100063896,2016/6/27,99
C0100063987,2016/3/4,129
C0100063987,2016/10/29,12.99
C0100063987,2016/11/10,149.99
C0100064025,2016/11/15,129
C0100064025,2016/6/12,129
C0100064120,2016/10/27,449
C0100064550,2016/8/13,2.49
C0100064550,2016/10/24,2.99
C0100064550,2016/8/23,14.99
C0100064550,2016/9/22,12.99
C0100064550,2016/9/13,12.49
C0100064550,2016/11/11,1.99
C0100064550,2016/10/24,6.99
C0100064550,2016/9/24,3.99
C0100064550,2016/9/26,5.99
C0100064550,2016/8/9,3.99
C0100064550,2016/11/11,3.49
C0100064550,2016/9/2,2.49
C0100064550,2016/9/1,399
C0100064550,2016/9/2,9.99
C0100064550,2016/9/1,7.49
C0100064668,2016/6/4,349
C0100065000,2016/2/9,5.99
C0100065000,2016/8/10,69
C0100065000,2016/12/7,29.99
C0100065000,2016/7/13,149
C0100065000,2016/1/26,349
C0100065103,2016/5/11,13.99
C0100065103,2016/12/10,104
C0100065103,2016/4/24,79.99
C0100065859,2016/11/8,79
C0100065859,2016/6/15,99
C0100065859,2016/11/14,59
C0100065859,2016/7/5,34.95
C0100065937,2016/8/8,219
C0100065937,2016/2/13,29.99
C0100065937,2016/2/5,59
C0100066267,2016/8/29,5.99
C0100066267,2016/11/23,13.99
C0100066267,2016/5/23,89
C0100066267,2016/5/5,179
C0100066267,2016/5/4,8.49
C0100066398,2016/12/30,349
C0100066398,2016/6/3,339
C0100067022,2016/11/15,49
C0100067022,2016/3/29,159
C0100067185,2016/2/25,5.99
C0100067185,2016/7/1,19.99
C0100067185,2016/3/11,3.99
C0100067185,2016/10/11,69
C0100067185,2016/4/12,2.49
C0100067185,2016/6/9,1.99
C0100067185,2016/4/2,9.99
C0100067185,2016/8/19,34.95
C0100067185,2016/2/5,29
C0100067185,2016/3/20,24.99
C0100067185,2016/3/19,9.99
C0100067185,2016/5/4,4.99
C0100067185,2016/12/19,39.95
C0100067185,2016/4/30,2.99
C0100067185,2016/10/18,8.49
C0100067185,2016/11/16,19.99
C0100067185,2016/4/12,659
C0100067185,2016/2/15,14.99
C0100067185,2016/4/8,2.99
C0100067185,2016/10/16,14.99
C0100067185,2016/3/3,5.99
C0100067185,2016/11/9,59.99
C0100067185,2016/4/24,6.99
C0100067185,2016/3/26,44.99
C0100067185,2016/7/30,849
C0100067185,2016/3/8,3.99
C0100067185,2016/4/15,1.99
C0100067220,2016/12/28,449
C0100067220,2016/6/9,1249
C0100068223,2016/3/29,79
C0100068223,2016/5/19,39
C0100068223,2016/12/28,349
C0100068252,2016/5/19,19.99
C0100068252,2016/1/2,99
C0100068252,2016/10/15,799
C0100068498,2016/1/30,39
C0100068498,2016/3/11,4.99
C0100068498,2016/2/24,4.99
C0100068498,2016/3/11,4.99
C0100068498,2016/3/27,8.99
C0100068498,2016/1/17,3.99
C0100068498,2016/2/27,2.99
C0100068498,2016/4/26,4.99
C0100068498,2016/4/13,1.99
C0100068498,2016/4/26,4.99
C0100068498,2016/3/17,2.99
C0100068498,2016/6/21,8.99
C0100068498,2016/3/25,39.95
C0100068498,2016/6/6,39.95
C0100068498,2016/6/3,8.99
C0100068498,2016/5/24,9.99
C0100068498,2016/5/12,9.99
C0100068498,2016/1/2,9.99
C0100068498,2016/1/16,9.99
C0100068498,2016/2/5,19.99
C0100068498,2016/2/2,16.99
C0100068498,2016/3/19,29.99
C0100068498,2016/4/27,4.99
C0100068498,2016/3/30,119.99
C0100068498,2016/4/7,4.99
C0100068611,2016/10/24,69.99
C0100068611,2016/4/22,59
C0100068611,2016/3/30,34.95
C0100068810,2016/6/17,129
C0100068810,2016/7/5,99.99
C0100068810,2016/8/22,44.99
C0100068929,2016/7/9,119
C0100068929,2016/7/9,199
C0100068929,2016/6/2,69.99
C0100068929,2016/10/19,49
C0100069107,2016/3/13,99
C0100069117,2016/12/22,29.99
C0100069117,2016/1/9,99
C0100069385,2016/4/13,94
C0100069385,2016/6/15,39.99
C0100069385,2016/11/11,69
C0100069823,2016/3/27,69.99
C0100069823,2016/4/20,49
C0100069823,2016/10/23,99
C0100070019,2016/7/12,39.95
C0100070019,2016/9/12,139
C0100070019,2016/5/16,59.99
C0100070283,2016/6/8,109
C0100070283,2016/12/10,349
C0100070283,2016/6/27,99.99
C0100070619,2016/10/23,29.99
C0100070619,2016/9/20,49
C0100070619,2016/4/8,299
C0100070993,2016/3/12,8.99
C0100070993,2016/8/27,349
C0100070993,2016/7/15,4.99
C0100070993,2016/7/2,12.49
C0100070993,2016/4/19,119
C0100070993,2016/8/30,9.99
C0100070993,2016/10/31,14.99
C0100070993,2016/3/18,14.99
C0100070993,2016/12/25,5.49
C0100070993,2016/5/11,2.49
C0100070993,2016/4/8,2.49
C0100070993,2016/12/16,19.99
C0100070993,2016/4/28,24.99
C0100070993,2016/11/1,4.99
C0100070993,2016/9/4,8.49
C0100071668,2016/12/7,109
C0100071668,2016/6/13,14.99
C0100071668,2016/4/25,79
C0100071668,2016/7/29,39.95
C0100071668,2016/2/23,24.99
C0100072173,2016/8/29,19.99
C0100072173,2016/12/13,189
C0100072173,2016/3/15,49
C0100072173,2016/8/28,12.99
C0100072173,2016/5/3,13.99
C0100072553,2016/10/15,59
C0100072553,2016/7/29,559
C0100072553,2016/3/1,149
C0100072553,2016/11/7,18.99
C0100072753,2016/10/25,119.99
C0100072753,2016/6/2,279
C0100073195,2016/2/5,189
C0100073195,2016/4/4,149
C0100073195,2016/11/26,219
C0100073474,2016/6/17,249
C0100073984,2016/2/15,12.49
C0100073984,2016/9/26,699
C0100073984,2016/6/5,8.99
C0100073984,2016/5/10,12.99
C0100073984,2016/4/21,7.99
C0100073984,2016/2/26,6.99
C0100073984,2016/6/17,49
C0100073984,2016/6/2,1.99
C0100073984,2016/8/26,8.49
C0100073984,2016/7/2,24.99
C0100073984,2016/4/21,6.99
C0100073984,2016/4/22,449
C0100073984,2016/2/7,4.99
C0100073984,2016/5/23,5.99
C0100073984,2016/12/16,19.99
C0100073984,2016/3/6,2.99
C0100073984,2016/5/23,9.99
C0100073984,2016/6/16,9.99
C0100073984,2016/1/11,13.99
C0100073984,2016/5/30,7.99
C0100073984,2016/6/22,4.99
C0100074117,2016/11/14,2.99
C0100074117,2016/10/31,2.99
C0100074117,2016/10/8,6.99
C0100074117,2016/10/30,2.99
C0100074117,2016/10/6,5.99
C0100074117,2016/8/5,4.99
C0100074117,2016/8/26,94
C0100074117,2016/11/13,19.99
C0100074117,2016/9/25,6.99
C0100074117,2016/11/16,4.99
C0100074117,2016/11/27,9.99
C0100074117,2016/9/6,5.99
C0100074117,2016/8/12,6.99
C0100074117,2016/9/25,2.49
C0100074117,2016/10/26,12.99
C0100074117,2016/7/15,2.49
C0100074117,2016/8/25,2.49
C0100074117,2016/8/21,139
C0100074117,2016/11/6,5.99
C0100074117,2016/7/11,3.99
C0100074117,2016/10/6,4.99
C0100074117,2016/8/23,5.99
C0100074327,2016/11/23,9.99
C0100074327,2016/10/15,16.99
C0100074327,2016/5/11,29.99
C0100074327,2016/11/18,59.99
C0100074417,2016/6/2,219
C0100074417,2016/10/5,4.99
C0100074417,2016/9/7,89
C0100074417,2016/11/15,34.95
C0100074662,2016/5/22,219
C0100074745,2016/8/5,9.99
C0100074745,2016/3/22,39
C0100074745,2016/3/22,39
C0100074745,2016/8/5,9.99
C0100074745,2016/8/13,6.99
C0100074745,2016/1/8,6.99
C0100074745,2016/7/10,129
C0100074745,2016/1/8,6.99
C0100074745,2016/7/10,129
C0100074745,2016/8/13,6.99
C0100074945,2016/1/29,49
C0100074945,2016/2/11,99.99
C0100074960,2016/4/17,2.99
C0100074960,2016/4/2,2.99
C0100074960,2016/5/22,2.99
C0100074960,2016/2/17,2.99
C0100074960,2016/1/25,2.49
C0100074960,2016/4/28,2.49
C0100074960,2016/4/4,9.99
C0100074960,2016/1/22,3.99
C0100074960,2016/5/8,5.99
C0100074960,2016/5/9,3.99
C0100074960,2016/1/5,2.49
C0100074960,2016/6/17,8.99
C0100074960,2016/6/5,8.99
C0100074960,2016/3/8,8.99
C0100074960,2016/1/24,3.99
C0100074960,2016/4/18,21.99
C0100074960,2016/2/13,6.99
C0100074960,2016/4/8,109
C0100074960,2016/1/6,9.99
C0100074960,2016/3/7,9.99
C0100074960,2016/5/17,19.99
C0100074960,2016/3/17,14.99
C0100074960,2016/6/5,1.99
C0100074960,2016/3/3,1.99
C0100074960,2016/6/7,3.99
C0100075034,2016/11/23,8.99
C0100075034,2016/8/28,9.99
C0100075034,2016/8/14,9.99
C0100075034,2016/12/4,3.99
C0100075034,2016/3/23,19.99
C0100075034,2016/7/31,3.99
C0100075034,2016/9/23,12.49
C0100075034,2016/6/26,5.49
C0100075034,2016/5/20,39.95
C0100075034,2016/6/8,439
C0100075034,2016/12/28,1.99
C0100075034,2016/11/25,12.99
C0100075034,2016/12/15,14.99
C0100075034,2016/8/10,4.99
C0100075034,2016/12/25,9.99
C0100075034,2016/9/19,6.99
C0100075034,2016/11/4,3.99
C0100075034,2016/9/27,8.99
C0100075034,2016/7/6,2.49
C0100075034,2016/10/5,6.99
C0100075034,2016/4/21,1.49
C0100075034,2016/11/23,29.99
C0100075034,2016/12/23,1.49
C0100075034,2016/12/1,2.99
C0100075034,2016/11/15,2.99
C0100075034,2016/12/8,2.99
C0100075034,2016/11/6,29.99
C0100075034,2016/8/28,8.49
C0100075034,2016/2/3,9.99
C0100076563,2016/5/22,219
C0100076563,2016/10/17,259
C0100077249,2016/8/11,1.99
C0100077249,2016/6/19,449
C0100077249,2016/4/7,19.99
C0100077249,2016/1/24,3.99
C0100077249,2016/1/2,6.99
C0100077249,2016/3/21,2.99
C0100077249,2016/12/7,9.99
C0100077249,2016/4/6,9.99
C0100077249,2016/11/15,6.99
C0100077249,2016/9/15,5.99
C0100077249,2016/1/15,5.99
C0100077249,2016/5/22,2.49
C0100077249,2016/9/22,59
C0100077249,2016/6/15,5.99
C0100077249,2016/10/18,5.99
C0100077249,2016/7/18,39.95
C0100077249,2016/11/19,139
C0100077249,2016/3/21,17.99
C0100077249,2016/4/24,8.99
C0100077249,2016/9/17,6.99
C0100077249,2016/11/10,34.95
C0100077249,2016/11/1,24.95
C0100077249,2016/10/25,3.99
C0100077249,2016/7/1,3.99
C0100077249,2016/4/7,4.99
C0100077250,2016/12/17,84.99
C0100077250,2016/6/29,269
C0100077250,2016/10/21,19.99
C0100077250,2016/12/1,39
C0100077260,2016/12/26,99.99
C0100077260,2016/2/12,269
C0100077892,2016/6/4,6.99
C0100077892,2016/3/18,29.99
C0100077892,2016/3/10,2.49
C0100077892,2016/1/16,2.49
C0100077892,2016/4/17,3.99
C0100077892,2016/6/20,8.49
C0100077892,2016/2/22,349
C0100077892,2016/4/17,6.99
C0100077892,2016/6/2,9.99
C0100077892,2016/10/24,399
C0100077892,2016/6/2,9.99
C0100077892,2016/12/30,74
C0100077892,2016/3/28,3.99
C0100078220,2016/8/6,24.99
C0100078220,2016/8/6,94
C0100078220,2016/7/30,19.99
C0100078220,2016/9/16,129
C0100078220,2016/4/11,49
C0100078220,2016/8/22,79
C0100078220,2016/4/11,39.99
C0100078220,2016/5/14,4.99
C0100078220,2016/11/18,7.49
C0100078220,2016/1/18,3.99
C0100078220,2016/8/15,13.99
C0100078220,2016/6/7,44
C0100078220,2016/9/14,29.99
C0100078220,2016/11/29,3.99
C0100078220,2016/3/1,12.49
C0100078220,2016/6/17,34.95
C0100078220,2016/11/2,24.95
C0100078220,2016/11/2,9.99
C0100078423,2016/2/1,74
C0100078423,2016/1/8,139.99
C0100078580,2016/7/30,19.99
C0100078580,2016/8/6,8.49
C0100078580,2016/6/26,64
C0100078580,2016/12/29,1.99
C0100078580,2016/3/29,34.95
C0100078632,2016/6/15,39.95
C0100078632,2016/3/14,49
C0100078632,2016/12/22,99
C0100078632,2016/8/6,109
C0100079000,2016/4/4,259
C0100079000,2016/12/30,24.99
C0100079071,2016/3/11,249
C0100079071,2016/12/20,99.99
C0100079071,2016/1/17,19.99
C0100079273,2016/8/22,449
C0100079273,2016/3/14,19.99
C0100079273,2016/2/2,69
C0100079386,2016/12/3,349
C0100079764,2016/6/27,89
C0100080648,2016/2/17,3.99
C0100080648,2016/5/26,9.99
C0100080648,2016/3/2,79
C0100080797,2016/9/21,339
C0100080797,2016/1/16,199
C0100080982,2016/9/8,49.99
C0100080982,2016/2/9,99
C0100080982,2016/7/21,69
C0100080982,2016/1/1,229
C0100081708,2016/3/18,9.99
C0100081708,2016/6/4,8.49
C0100081708,2016/3/25,199
C0100081708,2016/8/29,149.99
C0100081813,2016/5/27,179
C0100081813,2016/4/26,59.95
C0100081813,2016/7/6,39.99
C0100081813,2016/5/24,79
C0100081813,2016/8/26,19.99
C0100082574,2016/1/1,84
C0100082574,2016/5/20,124
C0100082574,2016/10/12,119.99
C0100082574,2016/5/11,499
C0100082777,2016/12/25,179
C0100082867,2016/8/25,349
C0100082867,2016/6/20,2.99
C0100082867,2016/5/7,3.99
C0100082867,2016/12/7,8.99
C0100082867,2016/4/8,19.99
C0100082867,2016/12/9,39.95
C0100082867,2016/9/1,3.99
C0100082867,2016/1/9,5.99
C0100082867,2016/4/29,5.99
C0100082867,2016/5/16,6.99
C0100082867,2016/2/2,5.99
C0100082867,2016/11/29,14.99
C0100082867,2016/10/12,14.99
C0100082867,2016/1/10,14.99
C0100082867,2016/3/29,19
C0100082867,2016/5/24,2.49
C0100082867,2016/8/6,499
C0100082867,2016/2/25,4.99
C0100082867,2016/5/16,199
C0100082867,2016/2/15,4.99
C0100082867,2016/10/29,4.99
C0100082954,2016/5/12,69
C0100082954,2016/12/30,199
C0100082954,2016/7/17,119
C0100082954,2016/6/27,6.99
C0100082954,2016/1/10,9.99
C0100082993,2016/6/7,24.99
C0100082993,2016/1/11,29.99
C0100082993,2016/4/16,39
C0100083064,2016/11/19,19.99
C0100083064,2016/3/17,8.49
C0100083064,2016/3/29,59
C0100083064,2016/9/3,5.99
C0100083064,2016/3/25,14.99
C0100083064,2016/4/13,12.49
C0100083064,2016/12/23,2.99
C0100083064,2016/4/17,14.99
C0100083064,2016/9/5,9.99
C0100083064,2016/11/15,44.99
C0100083064,2016/12/15,44.99
C0100083064,2016/12/23,6.99
C0100083064,2016/12/18,1.99
C0100083064,2016/12/27,9.99
C0100083064,2016/8/17,3.99
C0100083064,2016/6/17,4.99
C0100083064,2016/10/29,3.99
C0100083064,2016/7/15,4.99
C0100083064,2016/4/15,59.99
C0100083064,2016/8/30,6.99
C0100083064,2016/5/22,8.99
C0100083064,2016/8/2,2.49
C0100083064,2016/4/15,4.99
C0100083064,2016/8/17,4.99
C0100083064,2016/4/23,19.99
C0100083064,2016/10/16,6.99
C0100083064,2016/7/5,9.99
C0100083064,2016/10/25,9.99
C0100083064,2016/10/29,9.99
C0100083335,2016/12/15,44
C0100083335,2016/3/19,64
C0100083335,2016/7/14,169
C0100083605,2016/6/7,149.99
C0100083651,2016/2/28,49
C0100083651,2016/6/5,2.99
C0100083651,2016/1/21,2.99
C0100083651,2016/2/15,13.99
C0100083651,2016/1/6,3.99
C0100083651,2016/5/16,1.49
C0100083651,2016/1/10,2.99
C0100083651,2016/5/1,59
C0100083651,2016/2/25,69
C0100083651,2016/5/7,3.99
C0100083651,2016/3/31,14.99
C0100083651,2016/1/16,5.99
C0100083651,2016/1/16,84
C0100083651,2016/2/16,4.99
C0100083651,2016/3/24,4.99
C0100083651,2016/1/28,4.99
C0100083651,2016/3/8,1.49
C0100083651,2016/4/7,3.99
C0100083651,2016/1/24,3.99
C0100083651,2016/6/5,3.99
C0100083651,2016/5/16,3.99
C0100083651,2016/4/24,7.99
C0100083651,2016/6/8,29.99
C0100083651,2016/1/21,19
C0100083651,2016/2/28,19.99
C0100083693,2016/8/25,19.99
C0100083693,2016/10/25,199
C0100083693,2016/12/30,49
C0100083693,2016/6/10,2.99
C0100083693,2016/4/28,139
C0100083693,2016/4/22,24.99
C0100083838,2016/10/5,34.95
C0100083838,2016/8/7,89
C0100083838,2016/1/4,64
C0100083838,2016/6/8,24.99
C0100083912,2016/12/5,129
C0100083912,2016/5/1,179
C0100083912,2016/8/9,39.95
C0100083912,2016/7/3,39.95
C0100083968,2016/7/8,94
C0100083968,2016/9/20,24.99
C0100083968,2016/3/31,22.99
C0100083968,2016/7/25,39.95
C0100084786,2016/2/9,9.99
C0100084786,2016/2/13,12.49
C0100084786,2016/2/5,3.99
C0100084786,2016/2/3,34.95
C0100084786,2016/4/14,249
C0100084786,2016/5/17,9.99
C0100084786,2016/4/5,12.49
C0100084786,2016/4/25,6.99
C0100084786,2016/6/13,8.49
C0100084786,2016/3/20,1.99
C0100084786,2016/1/3,14.99
C0100084786,2016/3/2,3.99
C0100084786,2016/5/10,5.49
C0100084786,2016/2/10,9.99
C0100084786,2016/2/7,2.49
C0100084786,2016/5/22,4.99
C0100084786,2016/4/11,2.49
C0100085226,2016/8/15,14.99
C0100085226,2016/1/24,249
C0100085226,2016/10/21,49
C0100085593,2016/7/16,9.99
C0100085593,2016/7/16,9.99
C0100085593,2016/5/21,119
C0100085593,2016/5/21,119
C0100085593,2016/8/24,49
C0100085593,2016/8/24,49
C0100085641,2016/4/7,89
C0100085641,2016/2/26,69
C0100085641,2016/2/26,69
C0100085641,2016/9/26,3.99
C0100085641,2016/9/26,3.99
C0100085641,2016/8/13,12.99
C0100085641,2016/7/19,89
C0100085641,2016/10/6,19.99
C0100085641,2016/8/3,8.99
C0100085641,2016/5/25,109
C0100085641,2016/12/19,29.99
C0100085641,2016/7/19,89
C0100085641,2016/4/7,89
C0100085641,2016/10/12,8.99
C0100085641,2016/5/25,109
C0100085641,2016/8/3,8.99
C0100085641,2016/10/12,8.99
C0100085641,2016/8/13,12.99
C0100085641,2016/10/6,19.99
C0100085641,2016/2/26,239
C0100085641,2016/5/6,5.99
C0100085641,2016/5/6,5.99
C0100085641,2016/12/19,29.99
C0100085641,2016/2/26,239
C0100085688,2016/7/12,6.99
C0100085688,2016/8/17,1.49
C0100085688,2016/7/7,3.99
C0100085688,2016/10/11,19.99
C0100085688,2016/7/6,6.99
C0100085688,2016/11/28,14.99
C0100085688,2016/12/25,14.99
C0100085688,2016/1/26,139
C0100085688,2016/6/27,49
C0100085688,2016/7/6,69
C0100085823,2016/11/29,179
C0100085823,2016/1/22,299
C0100085967,2016/4/18,49
C0100085967,2016/12/7,94
C0100085967,2016/1/3,199
C0100085967,2016/4/10,59
C0100086490,2016/7/16,3.99
C0100086490,2016/10/25,8.99
C0100086490,2016/4/7,299
C0100086490,2016/10/28,4.99
C0100086490,2016/4/7,4.99
C0100086490,2016/2/17,4.99
C0100086490,2016/9/14,24.99
C0100086490,2016/5/3,14.99
C0100086490,2016/1/9,14.99
C0100086490,2016/2/4,8.49
C0100086490,2016/4/20,14.99
C0100086490,2016/9/20,59
C0100086490,2016/12/2,1.99
C0100086490,2016/3/15,2.99
C0100086490,2016/1/5,1.49
C0100086490,2016/5/4,9.99
C0100086490,2016/8/17,9.99
C0100086490,2016/7/25,9.99
C0100086490,2016/10/26,19.99
C0100086490,2016/1/21,69
C0100086490,2016/4/12,2.99
C0100086490,2016/2/6,6.99
C0100086490,2016/3/15,49.99
C0100086490,2016/3/10,3.99
C0100086490,2016/5/5,3.99
C0100086490,2016/12/2,3.99
C0100086490,2016/5/29,3.99
C0100086490,2016/5/19,5.99
C0100086490,2016/10/4,4.99
C0100086961,2016/9/18,89
C0100086983,2016/1/26,5.99
C0100086983,2016/5/4,399
C0100086983,2016/1/27,39
C0100086983,2016/8/28,109
C0100086983,2016/2/1,6.99
C0100086983,2016/4/29,14.99
C0100086983,2016/1/18,3.99
C0100086983,2016/10/4,59
C0100086983,2016/6/19,2.49
C0100086983,2016/1/27,3.99
C0100086983,2016/5/4,3.99
C0100086983,2016/7/18,6.99
C0100086983,2016/4/23,4.99
C0100086983,2016/12/6,19.99
C0100086983,2016/7/11,39.95
C0100086983,2016/3/2,99
C0100086983,2016/3/29,2.99
C0100086983,2016/12/10,39.95
C0100086983,2016/11/14,29.99
C0100086983,2016/3/7,16.99
C0100086983,2016/2/1,2.99
C0100086983,2016/9/22,19.99
C0100087047,2016/8/27,119
